Journey_ID,Customer_ID,Campaign_ID,Journey_Date,Journey_Stage,Device,Pages_Visited,Session_Duration,Bounce,Converted
4835,4835,582,2025-01-03,Purchase,iPhone,6,493,Yes,No
4836,4836,274,2025-02-05,Purchase,Laptop,8,190,Yes,No
4837,4837,187,2023-02-07,Purchase,Tablet,9,790,No,No
4838,4838,293,2024-05-11,Retention,iPhone,11,264,No,No
4839,4839,809,2024-09-03,Interest,Laptop,6,230,No,Yes
4840,4840,288,2025-12-02,Consideration,Tablet,6,249,Yes,No
4841,4841,438,2024-11-17,Purchase,Android,11,170,Yes,Yes
4842,4842,364,2023-04-07,Consideration,Desktop,1,281,Yes,No
4843,4843,767,2024-07-22,Purchase,Laptop,1,671,No,No
4844,4844,99,2023-04-16,Interest,Laptop,15,861,No,No
4845,4845,620,2025-01-12,Consideration,Tablet,12,610,Yes,Yes
4846,4846,459,2024-09-29,Purchase,Desktop,4,729,Yes,Yes
4847,4847,161,2024-03-21,Retention,Laptop,10,345,No,No
4848,4848,917,2024-08-04,Purchase,Android,20,86,Yes,Yes
4849,4849,580,2024-02-27,Awareness,Tablet,17,486,No,Yes
4850,4850,236,2025-12-02,Retention,Laptop,7,44,Yes,No
4851,4851,434,2023-09-06,Retention,Laptop,14,790,Yes,No
4852,4852,902,2024-07-11,Consideration,Laptop,18,306,No,No
4853,4853,710,2023-09-11,Consideration,Desktop,4,248,Yes,Yes
4854,4854,389,2025-10-16,Retention,Desktop,13,351,Yes,Yes
4855,4855,374,2023-12-22,Purchase,Laptop,16,322,No,Yes
4856,4856,144,2024-01-02,Awareness,Laptop,5,349,No,Yes
4857,4857,10,2024-10-04,Awareness,iPhone,5,57,No,Yes
4858,4858,353,2024-06-06,Interest,iPhone,13,757,No,Yes
4859,4859,841,2023-12-16,Retention,Laptop,9,149,No,No
4860,4860,646,2024-11-17,Interest,iPhone,20,541,Yes,Yes
4861,4861,505,2024-04-19,Consideration,Android,16,712,No,Yes
4862,4862,963,2025-09-01,Interest,Android,14,212,No,Yes
4863,4863,216,2023-06-27,Awareness,Android,18,449,Yes,No
4864,4864,982,2024-02-27,Retention,Tablet,11,253,No,Yes
4865,4865,476,2023-02-03,Purchase,Desktop,6,880,Yes,No
4866,4866,962,2024-09-15,Consideration,Android,11,886,Yes,Yes
4867,4867,639,2025-11-04,Purchase,iPhone,17,357,No,No
4868,4868,667,2024-11-13,Awareness,Laptop,9,324,No,Yes
4869,4869,965,2024-01-28,Consideration,Android,12,25,No,No
4870,4870,662,2024-08-10,Purchase,Laptop,11,67,No,No
4871,4871,450,2024-04-14,Consideration,Android,15,226,Yes,Yes
4872,4872,963,2024-06-18,Consideration,Laptop,13,322,No,Yes
4873,4873,626,2024-03-24,Interest,Laptop,6,661,No,No
4874,4874,754,2023-04-01,Purchase,iPhone,17,715,Yes,No
4875,4875,799,2024-05-29,Awareness,Android,14,386,No,No
4876,4876,673,2023-08-24,Retention,Desktop,20,155,No,No
4877,4877,192,2025-07-20,Consideration,Desktop,12,284,No,Yes
4878,4878,356,2024-09-28,Purchase,Tablet,5,31,Yes,No
4879,4879,216,2023-08-25,Interest,Desktop,1,415,Yes,No
4880,4880,905,2023-06-26,Interest,Desktop,17,129,No,Yes
4881,4881,195,2025-05-16,Awareness,Desktop,17,854,No,No
4882,4882,957,2024-11-05,Interest,Tablet,9,345,No,Yes
4883,4883,59,2024-01-23,Consideration,Tablet,6,724,Yes,Yes
4884,4884,762,2024-07-27,Interest,Laptop,14,610,No,No
4885,4885,669,2025-02-22,Consideration,iPhone,6,505,No,Yes
4886,4886,795,2024-06-03,Awareness,Tablet,18,300,No,Yes
4887,4887,773,2025-09-12,Retention,iPhone,18,645,Yes,Yes
4888,4888,144,2024-08-27,Purchase,Tablet,1,887,Yes,No
4889,4889,757,2024-03-11,Purchase,Laptop,19,150,No,Yes
4890,4890,984,2024-03-06,Purchase,iPhone,18,876,No,No
4891,4891,107,2025-01-15,Purchase,Desktop,17,559,No,No
4892,4892,72,2023-11-12,Interest,Tablet,4,612,No,No
4893,4893,525,2025-03-16,Awareness,Tablet,14,795,Yes,Yes
4894,4894,359,2024-02-01,Consideration,iPhone,15,365,No,No
4895,4895,531,2024-12-01,Retention,Desktop,1,866,No,Yes
4896,4896,498,2024-02-28,Consideration,Tablet,2,843,Yes,Yes
4897,4897,755,2025-07-12,Awareness,iPhone,3,170,Yes,Yes
4898,4898,529,2025-12-14,Purchase,Desktop,10,100,Yes,No
4899,4899,290,2023-08-30,Consideration,Android,13,388,No,No
4900,4900,126,2023-01-03,Consideration,Laptop,14,896,No,Yes
4901,4901,904,2024-03-06,Purchase,Desktop,5,174,No,No
4902,4902,181,2023-06-09,Interest,Desktop,2,683,No,Yes
4903,4903,757,2024-04-17,Purchase,iPhone,16,37,No,Yes
4904,4904,858,2023-02-01,Purchase,Tablet,10,771,Yes,Yes
4905,4905,160,2025-12-25,Interest,Tablet,17,542,No,No
4906,4906,955,2024-06-10,Consideration,iPhone,15,694,Yes,Yes
4907,4907,731,2024-02-02,Consideration,iPhone,17,474,Yes,No
4908,4908,304,2024-04-08,Interest,Tablet,2,46,Yes,Yes
4909,4909,216,2024-08-31,Retention,Tablet,10,323,Yes,Yes
4910,4910,250,2025-02-01,Consideration,Desktop,7,448,No,No
4911,4911,379,2023-12-26,Consideration,Tablet,16,617,No,No
4912,4912,395,2024-07-02,Consideration,iPhone,13,154,No,Yes
4913,4913,575,2025-04-27,Interest,iPhone,9,886,No,No
4914,4914,770,2024-09-30,Consideration,Desktop,16,800,Yes,Yes
4915,4915,278,2023-08-29,Purchase,Desktop,12,168,Yes,No
4916,4916,754,2023-11-05,Awareness,Tablet,2,440,No,Yes
4917,4917,700,2023-10-23,Purchase,Tablet,12,822,No,No
4918,4918,121,2025-03-04,Retention,Laptop,19,707,No,No
4919,4919,48,2024-02-13,Retention,Tablet,8,753,No,Yes
4920,4920,132,2023-01-29,Consideration,Desktop,2,150,Yes,Yes
4921,4921,738,2023-05-10,Consideration,Tablet,2,677,No,Yes
4922,4922,591,2023-02-15,Awareness,Android,8,57,Yes,No
4923,4923,594,2025-10-11,Consideration,Desktop,18,799,No,Yes
4924,4924,911,2023-05-16,Retention,iPhone,12,315,Yes,Yes
4925,4925,856,2024-06-28,Awareness,Android,16,892,No,No
4926,4926,91,2023-02-19,Interest,iPhone,6,503,No,Yes
4927,4927,950,2024-04-21,Interest,Android,5,649,Yes,No
4928,4928,125,2024-05-13,Consideration,Android,5,746,Yes,No
4929,4929,724,2024-11-01,Retention,Android,7,518,No,Yes
4930,4930,202,2025-05-23,Purchase,Tablet,20,295,Yes,Yes
4931,4931,285,2025-02-26,Purchase,Tablet,14,380,No,Yes
4932,4932,820,2023-09-05,Awareness,Tablet,11,385,Yes,Yes
4933,4933,666,2023-11-20,Purchase,Android,3,155,No,No
4934,4934,557,2023-01-25,Purchase,iPhone,11,432,Yes,No
4935,4935,959,2023-07-19,Consideration,Desktop,7,809,Yes,No
4936,4936,922,2024-03-22,Interest,Tablet,2,552,Yes,No
4937,4937,777,2023-11-22,Purchase,Android,8,497,No,No
4938,4938,325,2023-05-24,Awareness,Android,18,830,No,No
4939,4939,708,2025-03-30,Consideration,Tablet,4,134,Yes,Yes
4940,4940,811,2025-12-02,Purchase,iPhone,6,614,Yes,No
4941,4941,355,2025-09-05,Consideration,iPhone,13,804,No,Yes
4942,4942,671,2024-02-24,Consideration,Tablet,10,342,Yes,Yes
4943,4943,587,2023-04-02,Retention,Tablet,14,239,Yes,Yes
4944,4944,55,2023-05-24,Awareness,Laptop,12,237,No,No
4945,4945,927,2023-06-28,Consideration,Tablet,3,646,No,Yes
4946,4946,653,2025-08-20,Awareness,iPhone,7,377,Yes,No
4947,4947,592,2024-05-31,Consideration,iPhone,9,766,No,Yes
4948,4948,500,2023-01-16,Interest,Desktop,10,352,Yes,No
4949,4949,361,2023-09-19,Interest,Tablet,9,395,No,No
4950,4950,827,2023-09-11,Consideration,Laptop,15,405,Yes,Yes
4951,4951,947,2024-03-03,Interest,Desktop,1,652,Yes,No
4952,4952,177,2023-06-19,Retention,Desktop,11,800,Yes,Yes
4953,4953,297,2025-05-21,Awareness,Laptop,20,387,Yes,No
4954,4954,57,2025-01-20,Interest,Tablet,12,218,Yes,No
4955,4955,672,2024-05-01,Retention,Tablet,20,780,Yes,No
4956,4956,710,2023-04-21,Retention,iPhone,10,500,No,No
4957,4957,644,2023-08-02,Consideration,Desktop,15,429,No,Yes
4958,4958,841,2023-03-25,Purchase,iPhone,7,115,Yes,Yes
4959,4959,562,2025-04-14,Retention,Tablet,17,679,No,No
4960,4960,198,2023-03-20,Retention,Android,19,408,No,No
4961,4961,600,2024-09-22,Consideration,Laptop,2,670,No,Yes
4962,4962,648,2025-08-08,Purchase,Android,4,252,Yes,Yes
4963,4963,266,2023-10-17,Consideration,Android,5,24,No,Yes
4964,4964,831,2025-09-09,Awareness,Tablet,8,704,No,Yes
4965,4965,719,2024-10-29,Awareness,Desktop,20,266,Yes,Yes
4966,4966,557,2023-08-17,Interest,Tablet,15,495,No,Yes
4967,4967,709,2024-10-05,Consideration,Desktop,6,64,Yes,No
4968,4968,360,2023-04-10,Retention,Tablet,14,91,No,No
4969,4969,55,2023-03-10,Interest,Desktop,9,155,No,Yes
4970,4970,925,2023-05-10,Retention,Desktop,5,83,Yes,Yes
4971,4971,94,2024-04-02,Purchase,iPhone,9,295,Yes,Yes
4972,4972,249,2025-07-06,Consideration,Tablet,2,53,Yes,No
4973,4973,827,2023-08-14,Retention,iPhone,20,599,No,Yes
4974,4974,514,2025-11-26,Consideration,iPhone,17,868,No,Yes
4975,4975,828,2024-02-16,Awareness,Laptop,10,390,No,No
4976,4976,269,2025-11-18,Awareness,Desktop,16,392,Yes,No
4977,4977,629,2023-04-10,Purchase,Desktop,14,680,Yes,No
4978,4978,333,2023-01-22,Purchase,iPhone,15,873,Yes,No
4979,4979,710,2025-09-22,Retention,iPhone,3,132,No,Yes
4980,4980,424,2023-06-11,Consideration,iPhone,8,354,Yes,No
4981,4981,398,2023-10-17,Interest,iPhone,7,889,No,Yes
4982,4982,715,2023-11-15,Interest,Tablet,4,625,Yes,Yes
4983,4983,254,2025-05-30,Interest,Tablet,2,672,Yes,No
4984,4984,439,2024-06-10,Awareness,Tablet,8,320,No,Yes
4985,4985,734,2024-03-12,Interest,iPhone,1,282,Yes,Yes
4986,4986,843,2023-03-08,Awareness,Desktop,7,839,No,Yes
4987,4987,719,2025-06-01,Interest,Tablet,7,310,No,No
4988,4988,878,2025-05-14,Purchase,iPhone,16,846,Yes,No
4989,4989,975,2025-08-25,Consideration,Android,12,212,Yes,No
4990,4990,15,2023-12-13,Consideration,iPhone,9,193,Yes,No
4991,4991,40,2023-10-24,Retention,iPhone,11,771,No,No
4992,4992,968,2025-07-22,Consideration,Desktop,2,51,No,No
4993,4993,925,2025-09-01,Purchase,Laptop,10,84,Yes,No
4994,4994,88,2025-10-30,Retention,iPhone,8,407,Yes,Yes
4995,4995,37,2025-06-08,Awareness,iPhone,17,440,No,Yes
4996,4996,1000,2025-10-17,Interest,Android,4,109,Yes,Yes
4997,4997,542,2024-12-24,Retention,Desktop,18,121,Yes,Yes
4998,4998,614,2025-10-16,Awareness,Desktop,2,717,Yes,No
4999,4999,178,2024-07-23,Purchase,Laptop,19,399,No,No
5000,5000,719,2024-07-22,Retention,iPhone,4,808,No,No
5001,5001,38,2023-12-04,Awareness,iPhone,4,666,Yes,Yes
5002,5002,253,2023-06-01,Retention,Laptop,7,859,No,No
5003,5003,988,2023-03-25,Awareness,Desktop,10,881,Yes,No
5004,5004,190,2025-05-09,Retention,Android,20,642,No,No
5005,5005,581,2023-01-30,Awareness,Desktop,6,324,No,No
5006,5006,823,2024-09-17,Consideration,Tablet,2,341,Yes,Yes
5007,5007,372,2024-10-10,Consideration,Laptop,10,41,Yes,Yes
5008,5008,338,2023-04-03,Purchase,Android,16,212,Yes,No
5009,5009,681,2025-03-23,Consideration,Laptop,20,354,No,Yes
5010,5010,38,2023-10-12,Interest,Laptop,18,644,Yes,No
5011,5011,954,2024-02-20,Retention,Desktop,20,35,Yes,No
5012,5012,262,2025-11-03,Retention,Android,14,786,Yes,Yes
5013,5013,40,2023-07-30,Consideration,Desktop,8,573,No,No
5014,5014,254,2024-09-25,Purchase,Android,17,414,No,Yes
5015,5015,796,2023-09-30,Purchase,Laptop,17,676,No,Yes
5016,5016,757,2024-09-25,Retention,Desktop,9,252,Yes,Yes
5017,5017,907,2024-01-16,Awareness,Tablet,2,575,No,Yes
5018,5018,960,2023-08-19,Interest,Android,19,486,Yes,Yes
5019,5019,428,2023-01-03,Retention,Tablet,19,98,Yes,No
5020,5020,279,2023-06-20,Interest,Android,10,482,No,No
5021,5021,82,2024-10-10,Retention,iPhone,20,75,No,Yes
5022,5022,605,2025-09-12,Awareness,Desktop,17,287,Yes,No
5023,5023,249,2023-06-20,Interest,Tablet,14,435,No,Yes
5024,5024,242,2025-02-11,Consideration,Android,4,137,No,Yes
5025,5025,821,2023-11-16,Purchase,Laptop,7,548,Yes,Yes
5026,5026,681,2023-10-16,Interest,iPhone,17,610,Yes,Yes
5027,5027,175,2023-01-30,Consideration,Laptop,19,350,Yes,Yes
5028,5028,193,2024-12-05,Purchase,Desktop,3,338,Yes,No
5029,5029,52,2025-11-03,Retention,Laptop,11,618,Yes,Yes
5030,5030,698,2025-01-18,Retention,Laptop,3,533,No,Yes
5031,5031,50,2025-08-07,Interest,Desktop,7,664,Yes,No
5032,5032,242,2024-11-22,Consideration,Desktop,18,90,Yes,Yes
5033,5033,643,2024-08-04,Interest,Laptop,10,234,No,No
5034,5034,38,2025-09-20,Consideration,Android,2,156,No,No
5035,5035,697,2025-09-04,Awareness,Tablet,5,617,No,No
5036,5036,438,2023-04-30,Consideration,iPhone,10,675,No,Yes
5037,5037,629,2024-05-13,Awareness,iPhone,8,188,No,Yes
5038,5038,872,2025-07-30,Awareness,Android,3,858,Yes,No
5039,5039,796,2024-08-26,Consideration,Laptop,11,498,Yes,Yes
5040,5040,478,2024-04-05,Purchase,Laptop,9,451,Yes,Yes
5041,5041,124,2024-08-19,Retention,Desktop,10,840,No,Yes
5042,5042,192,2025-02-16,Interest,iPhone,14,773,Yes,Yes
5043,5043,397,2025-06-21,Awareness,Laptop,12,330,No,Yes
5044,5044,253,2025-08-23,Awareness,Desktop,3,851,No,Yes
5045,5045,551,2023-01-03,Consideration,Tablet,2,176,No,Yes
5046,5046,247,2025-04-26,Interest,Tablet,20,106,No,Yes
5047,5047,41,2023-02-14,Interest,iPhone,17,686,Yes,Yes
5048,5048,829,2025-05-25,Awareness,Tablet,6,275,Yes,No
5049,5049,358,2023-06-02,Purchase,Tablet,12,409,No,Yes
5050,5050,787,2023-12-30,Awareness,iPhone,1,579,Yes,Yes
5051,5051,588,2025-07-30,Purchase,Android,16,159,No,Yes
5052,5052,883,2023-09-30,Awareness,Laptop,6,799,Yes,No
5053,5053,521,2024-10-02,Consideration,Android,6,543,No,No
5054,5054,876,2024-11-08,Purchase,iPhone,11,556,No,Yes
5055,5055,536,2023-10-18,Consideration,Desktop,11,582,No,Yes
5056,5056,645,2024-03-01,Retention,Laptop,2,888,Yes,No
5057,5057,401,2024-11-05,Retention,Desktop,18,697,Yes,No
5058,5058,951,2024-03-15,Awareness,Android,5,862,Yes,Yes
5059,5059,705,2025-08-04,Interest,Android,10,520,Yes,Yes
5060,5060,406,2025-08-13,Awareness,Android,18,211,Yes,No
5061,5061,159,2023-08-01,Awareness,Tablet,19,852,Yes,No
5062,5062,869,2025-04-23,Awareness,Desktop,14,799,No,No
5063,5063,401,2023-02-02,Interest,Desktop,17,598,Yes,No
5064,5064,443,2024-04-17,Purchase,Desktop,13,331,No,Yes
5065,5065,748,2024-02-10,Awareness,Android,14,227,Yes,Yes
5066,5066,7,2024-02-09,Purchase,Desktop,1,561,No,No
5067,5067,795,2025-01-21,Consideration,Laptop,11,154,Yes,No
5068,5068,346,2024-09-01,Consideration,Tablet,4,502,No,No
5069,5069,667,2023-05-11,Awareness,Android,1,466,No,Yes
5070,5070,779,2025-09-16,Interest,iPhone,1,258,Yes,Yes
5071,5071,386,2023-01-01,Awareness,Android,8,565,No,Yes
5072,5072,203,2024-08-01,Retention,Laptop,10,67,No,No
5073,5073,783,2023-02-14,Consideration,iPhone,1,257,Yes,No
5074,5074,461,2024-09-07,Interest,Android,6,431,Yes,No
5075,5075,540,2025-01-20,Awareness,Android,11,316,No,Yes
5076,5076,927,2024-02-15,Retention,Laptop,2,877,Yes,No
5077,5077,402,2024-09-11,Retention,iPhone,14,303,Yes,Yes
5078,5078,508,2025-05-01,Interest,Android,4,73,No,Yes
5079,5079,156,2025-12-26,Interest,Laptop,1,643,Yes,Yes
5080,5080,86,2023-02-28,Awareness,Tablet,15,706,Yes,Yes
5081,5081,263,2024-03-08,Awareness,Tablet,4,499,Yes,No
5082,5082,506,2024-01-18,Purchase,Laptop,13,280,No,No
5083,5083,841,2024-06-13,Awareness,Android,14,485,Yes,Yes
5084,5084,456,2025-11-22,Retention,Laptop,16,819,Yes,No
5085,5085,670,2023-03-30,Purchase,Desktop,5,353,Yes,No
5086,5086,36,2023-04-14,Purchase,Tablet,6,825,Yes,No
5087,5087,82,2025-12-10,Retention,Laptop,19,33,No,Yes
5088,5088,237,2023-09-09,Interest,Android,2,248,Yes,Yes
5089,5089,842,2024-08-11,Awareness,Desktop,4,604,No,Yes
5090,5090,632,2023-03-15,Interest,Tablet,16,495,Yes,No
5091,5091,318,2023-12-02,Purchase,Desktop,3,888,No,No
5092,5092,289,2023-10-06,Retention,iPhone,9,73,No,Yes
5093,5093,441,2023-05-26,Retention,iPhone,9,591,No,No
5094,5094,524,2024-04-11,Purchase,Laptop,7,246,Yes,Yes
5095,5095,32,2023-01-04,Interest,Desktop,14,815,No,Yes
5096,5096,682,2023-08-19,Interest,Desktop,20,514,No,Yes
5097,5097,457,2023-12-09,Consideration,Desktop,3,611,Yes,No
5098,5098,571,2024-12-26,Purchase,Tablet,10,455,No,Yes
5099,5099,586,2023-12-08,Consideration,Desktop,16,472,Yes,Yes
5100,5100,595,2025-06-26,Interest,Tablet,17,859,Yes,No
5101,5101,161,2023-04-07,Retention,Tablet,6,382,No,Yes
5102,5102,436,2025-05-24,Retention,Tablet,10,210,Yes,Yes
5103,5103,506,2025-12-25,Awareness,Desktop,10,824,Yes,Yes
5104,5104,617,2023-01-12,Purchase,Laptop,9,672,Yes,No
5105,5105,298,2024-10-27,Awareness,Tablet,10,206,Yes,No
5106,5106,917,2024-01-28,Retention,Desktop,2,563,Yes,Yes
5107,5107,539,2023-12-02,Retention,Tablet,1,417,Yes,Yes
5108,5108,502,2023-09-19,Retention,Tablet,3,110,No,No
5109,5109,792,2025-03-18,Consideration,Android,15,551,Yes,No
5110,5110,592,2025-04-14,Consideration,iPhone,18,640,Yes,No
5111,5111,827,2023-03-07,Consideration,Android,6,804,No,Yes
5112,5112,579,2024-03-14,Purchase,iPhone,15,41,Yes,No
5113,5113,715,2023-08-29,Awareness,Desktop,5,356,No,No
5114,5114,767,2025-12-08,Interest,Laptop,5,419,No,No
5115,5115,883,2023-07-02,Retention,Android,8,53,No,No
5116,5116,354,2024-12-23,Awareness,iPhone,13,611,Yes,No
5117,5117,388,2025-02-14,Interest,Tablet,8,146,No,Yes
5118,5118,975,2025-09-10,Retention,Android,3,806,Yes,No
5119,5119,990,2024-12-07,Retention,Tablet,7,68,Yes,Yes
5120,5120,71,2023-04-28,Retention,Desktop,9,673,No,No
5121,5121,213,2024-06-30,Purchase,iPhone,9,748,Yes,No
5122,5122,198,2025-09-22,Consideration,Android,1,699,Yes,No
5123,5123,581,2024-02-14,Interest,iPhone,9,665,No,Yes
5124,5124,885,2024-11-06,Purchase,Tablet,12,729,No,Yes
5125,5125,49,2023-12-28,Awareness,Desktop,12,523,Yes,Yes
5126,5126,578,2024-04-29,Interest,Android,4,74,Yes,No
5127,5127,942,2024-05-05,Interest,Desktop,14,699,Yes,No
5128,5128,105,2024-05-03,Retention,Laptop,5,831,No,No
5129,5129,820,2024-05-14,Consideration,Android,4,613,No,Yes
5130,5130,646,2025-02-11,Interest,Desktop,10,797,Yes,No
5131,5131,494,2023-12-17,Interest,iPhone,3,455,Yes,Yes
5132,5132,524,2025-02-03,Awareness,Android,9,481,No,Yes
5133,5133,565,2023-03-11,Purchase,iPhone,12,570,Yes,No
5134,5134,395,2025-01-10,Awareness,Android,10,271,No,Yes
5135,5135,170,2024-05-01,Purchase,Android,3,777,No,No
5136,5136,743,2023-10-10,Consideration,Android,6,376,No,Yes
5137,5137,948,2024-02-14,Interest,Tablet,17,31,No,No
5138,5138,134,2023-07-04,Purchase,Desktop,9,707,Yes,No
5139,5139,324,2025-08-08,Interest,Android,5,701,Yes,No
5140,5140,429,2023-12-20,Interest,Android,2,314,No,Yes
5141,5141,864,2025-09-01,Awareness,Desktop,16,247,No,Yes
5142,5142,100,2024-07-31,Retention,Laptop,16,745,No,No
5143,5143,902,2023-10-26,Awareness,Tablet,16,626,No,No
5144,5144,182,2025-05-29,Interest,Tablet,8,581,Yes,No
5145,5145,922,2024-05-25,Purchase,Desktop,3,815,Yes,Yes
5146,5146,653,2024-09-06,Consideration,Desktop,20,29,No,Yes
5147,5147,931,2024-07-21,Purchase,Android,19,272,No,No
5148,5148,895,2023-09-26,Interest,iPhone,9,64,No,Yes
5149,5149,368,2025-01-03,Interest,Tablet,19,210,No,No
5150,5150,40,2024-11-14,Retention,Tablet,11,395,Yes,Yes
5151,5151,504,2023-06-26,Purchase,iPhone,4,477,Yes,Yes
5152,5152,694,2024-01-03,Retention,Android,11,114,No,Yes
5153,5153,146,2025-05-19,Purchase,Laptop,17,821,Yes,No
5154,5154,278,2025-04-07,Awareness,Desktop,13,305,No,Yes
5155,5155,941,2025-11-14,Consideration,Laptop,4,259,No,No
5156,5156,359,2023-03-12,Awareness,Android,2,584,Yes,Yes
5157,5157,976,2023-05-16,Awareness,iPhone,4,149,No,No
5158,5158,463,2023-10-23,Retention,Laptop,19,305,No,Yes
5159,5159,940,2023-12-21,Retention,Android,6,353,No,No
5160,5160,842,2025-02-16,Awareness,Android,16,204,No,No
5161,5161,800,2023-12-07,Awareness,iPhone,10,90,No,No
5162,5162,212,2025-07-23,Awareness,Laptop,3,502,Yes,No
5163,5163,143,2023-05-07,Interest,Android,4,65,Yes,Yes
5164,5164,16,2023-11-14,Awareness,Tablet,15,335,Yes,No
5165,5165,707,2023-03-23,Purchase,Desktop,17,286,No,No
5166,5166,281,2024-08-27,Awareness,Desktop,13,882,No,No
5167,5167,517,2025-11-18,Awareness,iPhone,6,531,No,No
5168,5168,677,2025-10-11,Consideration,iPhone,16,886,Yes,Yes
5169,5169,396,2023-03-18,Purchase,Laptop,10,781,Yes,Yes
5170,5170,137,2024-08-02,Awareness,Tablet,19,494,Yes,No
5171,5171,422,2025-07-08,Interest,Desktop,2,784,No,Yes
5172,5172,675,2025-08-25,Consideration,Android,20,139,No,Yes
5173,5173,877,2023-07-29,Retention,Desktop,18,790,Yes,Yes
5174,5174,716,2025-02-11,Purchase,Android,5,889,Yes,No
5175,5175,39,2024-03-18,Purchase,Tablet,10,675,No,Yes
5176,5176,787,2023-07-25,Awareness,Android,8,872,No,Yes
5177,5177,54,2023-01-22,Awareness,Laptop,11,280,No,Yes
5178,5178,89,2025-07-27,Awareness,Tablet,1,820,Yes,No
5179,5179,861,2023-02-14,Purchase,Laptop,11,699,Yes,No
5180,5180,268,2025-01-21,Consideration,Desktop,18,460,No,No
5181,5181,726,2024-05-08,Awareness,Android,16,212,Yes,Yes
5182,5182,744,2023-12-19,Retention,Laptop,5,111,Yes,Yes
5183,5183,252,2023-03-18,Retention,iPhone,17,568,No,No
5184,5184,635,2025-04-27,Consideration,Android,14,850,No,Yes
5185,5185,86,2024-12-28,Retention,Laptop,17,552,Yes,Yes
5186,5186,86,2024-07-14,Purchase,Android,11,110,No,Yes
5187,5187,53,2024-03-31,Interest,Laptop,20,96,No,No
5188,5188,388,2025-10-17,Awareness,iPhone,19,89,Yes,No
5189,5189,49,2025-08-07,Retention,Desktop,4,342,Yes,No
5190,5190,680,2025-08-10,Consideration,Desktop,13,430,Yes,No
5191,5191,108,2023-12-19,Consideration,Laptop,15,788,No,No
5192,5192,963,2025-11-25,Awareness,Desktop,16,832,Yes,No
5193,5193,168,2023-12-07,Retention,Laptop,15,657,Yes,Yes
5194,5194,560,2023-08-03,Purchase,Laptop,19,382,Yes,Yes
5195,5195,542,2025-04-20,Interest,iPhone,15,26,No,Yes
5196,5196,897,2025-07-14,Interest,iPhone,2,134,Yes,Yes
5197,5197,533,2025-08-11,Retention,Laptop,15,36,Yes,Yes
5198,5198,905,2023-10-04,Consideration,Android,13,301,No,Yes
5199,5199,278,2025-11-06,Interest,iPhone,1,389,No,Yes
5200,5200,91,2024-07-01,Retention,Desktop,18,279,Yes,Yes
5201,5201,283,2025-05-06,Awareness,Laptop,18,144,Yes,Yes
5202,5202,276,2025-04-07,Interest,Desktop,12,673,No,Yes
5203,5203,800,2023-04-24,Interest,Desktop,4,242,No,No
5204,5204,638,2023-05-31,Interest,Tablet,17,721,Yes,No
5205,5205,758,2023-12-31,Consideration,Tablet,7,110,Yes,No
5206,5206,95,2025-10-06,Interest,Desktop,12,844,No,No
5207,5207,620,2025-12-02,Consideration,Laptop,19,624,No,Yes
5208,5208,819,2023-01-13,Interest,Desktop,8,266,No,Yes
5209,5209,154,2023-10-12,Retention,Tablet,4,353,Yes,Yes
5210,5210,886,2025-10-24,Retention,iPhone,10,589,No,Yes
5211,5211,677,2023-08-31,Purchase,iPhone,13,156,Yes,No
5212,5212,704,2025-07-24,Consideration,Desktop,17,317,No,No
5213,5213,103,2024-09-15,Consideration,Android,9,330,No,No
5214,5214,744,2023-09-19,Purchase,Desktop,13,556,Yes,Yes
5215,5215,953,2024-06-06,Interest,Tablet,16,785,Yes,Yes
5216,5216,968,2025-12-05,Awareness,Desktop,16,802,No,Yes
5217,5217,182,2023-04-10,Interest,Laptop,11,58,No,No
5218,5218,59,2023-11-09,Retention,Android,7,346,Yes,No
5219,5219,250,2024-05-26,Consideration,Tablet,19,565,Yes,Yes
5220,5220,319,2024-07-10,Awareness,Desktop,7,784,No,Yes
5221,5221,544,2025-12-07,Retention,Laptop,17,453,No,No
5222,5222,359,2023-10-21,Interest,iPhone,2,569,Yes,No
5223,5223,990,2024-01-22,Retention,Tablet,8,211,No,No
5224,5224,756,2024-02-23,Awareness,Laptop,18,419,No,No
5225,5225,771,2024-07-09,Awareness,Android,9,384,No,Yes
5226,5226,348,2024-03-23,Consideration,Android,6,283,Yes,No
5227,5227,433,2023-04-04,Consideration,Android,4,368,No,No
5228,5228,578,2024-03-29,Consideration,Desktop,11,877,Yes,No
5229,5229,215,2023-04-16,Purchase,iPhone,18,403,No,No
